ds,pid,item,units,y
20-02-2015,3391,cooking oil,Lt,131
20-02-2015,3400,cooking oil,Lt,122
20-02-2015,3403,cooking oil,Lt,147
20-02-2015,3467,cooking oil,Lt,120
20-02-2015,3478,cooking oil,Lt,196
20-02-2015,3484,cooking oil,Lt,210
20-02-2015,3494,cooking oil,Lt,245
20-02-2015,3511,cooking oil,Lt,136
20-02-2015,3523,cooking oil,Lt,220
20-02-2015,3533,cooking oil,Lt,218
20-02-2015,3533,cooking oil,Lt,124
20-02-2015,3539,cooking oil,Lt,211
20-02-2015,3541,cooking oil,Lt,195
20-02-2015,3553,cooking oil,Lt,151
20-02-2015,3553,cooking oil,Lt,124
20-02-2015,3558,cooking oil,Lt,164
20-02-2015,3565,cooking oil,Lt,126
20-02-2015,3566,cooking oil,Lt,175
20-02-2015,3567,cooking oil,Lt,178
20-02-2015,3653,cooking oil,Lt,172
20-02-2015,3673,cooking oil,Lt,177
20-02-2015,3715,cooking oil,Lt,141
20-02-2015,3728,cooking oil,Lt,188
20-02-2015,3731,cooking oil,Lt,180
20-02-2015,3731,cooking oil,Lt,140
20-02-2015,3734,cooking oil,Lt,147
20-02-2015,3735,cooking oil,Lt,157
20-02-2015,3735,cooking oil,Lt,225
20-02-2015,3742,cooking oil,Lt,183
20-02-2015,3754,cooking oil,Lt,125
20-02-2015,3760,cooking oil,Lt,225
20-02-2015,3760,cooking oil,Lt,127
20-02-2015,3767,cooking oil,Lt,157
20-02-2015,3767,cooking oil,Lt,131
20-02-2015,3771,cooking oil,Lt,195
20-02-2015,3777,cooking oil,Lt,165
20-02-2015,3777,cooking oil,Lt,172
20-02-2015,3837,cooking oil,Lt,173
20-02-2015,3840,cooking oil,Lt,213
20-02-2015,3862,cooking oil,Lt,250
20-02-2015,3886,cooking oil,Lt,220
20-02-2015,3900,cooking oil,Lt,194
20-02-2015,3910,cooking oil,Lt,128
20-02-2015,3911,cooking oil,Lt,223
20-02-2015,3912,cooking oil,Lt,192
20-02-2015,3930,cooking oil,Lt,131
20-02-2015,3934,cooking oil,Lt,155
20-02-2015,3948,cooking oil,Lt,225
20-02-2015,3948,cooking oil,Lt,162
20-02-2015,3950,cooking oil,Lt,146
20-02-2015,3950,cooking oil,Lt,215
20-02-2015,3950,cooking oil,Lt,139
20-02-2015,3950,cooking oil,Lt,232
20-02-2015,4023,cooking oil,Lt,182
20-02-2015,4073,cooking oil,Lt,198
20-02-2015,4098,cooking oil,Lt,121
20-02-2015,4122,cooking oil,Lt,153
20-02-2015,4123,cooking oil,Lt,163
20-02-2015,4123,cooking oil,Lt,224
20-02-2015,4129,cooking oil,Lt,206
20-02-2015,4135,cooking oil,Lt,184
20-02-2015,4135,cooking oil,Lt,175
20-02-2015,4143,cooking oil,Lt,231
20-02-2015,4151,cooking oil,Lt,229
20-02-2015,4154,cooking oil,Lt,167
20-02-2015,4154,cooking oil,Lt,230
20-02-2015,4160,cooking oil,Lt,225
20-02-2015,4160,cooking oil,Lt,210
20-02-2015,4160,cooking oil,Lt,169
20-02-2015,4160,cooking oil,Lt,185
20-02-2015,4161,cooking oil,Lt,157
20-02-2015,4264,cooking oil,Lt,233
20-02-2015,4277,cooking oil,Lt,138
20-02-2015,4280,cooking oil,Lt,197
20-02-2015,4282,cooking oil,Lt,183
20-02-2015,4294,cooking oil,Lt,241
20-02-2015,4294,cooking oil,Lt,170
20-02-2015,4305,cooking oil,Lt,146
20-02-2015,4307,cooking oil,Lt,181
20-02-2015,4317,cooking oil,Lt,247
20-02-2015,4323,cooking oil,Lt,192
20-02-2015,4323,cooking oil,Lt,188
20-02-2015,4323,cooking oil,Lt,225
20-02-2015,4323,cooking oil,Lt,209
20-02-2015,4384,cooking oil,Lt,232
20-02-2015,4387,cooking oil,Lt,238
20-02-2015,4436,cooking oil,Lt,189
20-02-2015,4436,cooking oil,Lt,183
20-02-2015,4438,cooking oil,Lt,156
20-02-2015,4442,cooking oil,Lt,130
20-02-2015,4447,cooking oil,Lt,200
20-02-2015,4450,cooking oil,Lt,122
20-02-2015,4453,cooking oil,Lt,205
20-02-2015,4453,cooking oil,Lt,134
20-02-2015,4463,cooking oil,Lt,177
20-02-2015,4475,cooking oil,Lt,195
20-02-2015,4485,cooking oil,Lt,207
20-02-2015,4485,cooking oil,Lt,209
20-02-2015,4493,cooking oil,Lt,248
20-02-2015,4577,cooking oil,Lt,237
20-02-2015,4578,cooking oil,Lt,220
20-02-2015,4579,cooking oil,Lt,244
20-02-2015,4579,cooking oil,Lt,235
20-02-2015,4598,cooking oil,Lt,129
20-02-2015,4611,cooking oil,Lt,139
20-02-2015,4617,cooking oil,Lt,250
20-02-2015,4618,cooking oil,Lt,152
20-02-2015,4627,cooking oil,Lt,173
20-02-2015,4635,cooking oil,Lt,148
20-02-2015,4645,cooking oil,Lt,130
20-02-2015,4646,cooking oil,Lt,130
20-02-2015,4651,cooking oil,Lt,206
20-02-2015,4744,cooking oil,Lt,139
20-02-2015,4785,cooking oil,Lt,184
20-02-2015,4843,cooking oil,Lt,130
20-02-2015,4844,cooking oil,Lt,191
20-02-2015,4844,cooking oil,Lt,143
20-02-2015,4845,cooking oil,Lt,240
20-02-2015,4855,cooking oil,Lt,177
20-02-2015,4860,cooking oil,Lt,248
20-02-2015,4862,cooking oil,Lt,216
20-02-2015,4872,cooking oil,Lt,209
20-02-2015,4889,cooking oil,Lt,188
20-02-2015,4891,cooking oil,Lt,173
20-02-2015,4902,cooking oil,Lt,197
20-02-2015,4902,cooking oil,Lt,129
20-02-2015,4916,cooking oil,Lt,150
20-02-2015,4979,cooking oil,Lt,215
20-02-2015,4979,cooking oil,Lt,235
20-02-2015,4985,cooking oil,Lt,149
20-02-2015,4986,cooking oil,Lt,238
20-02-2015,5024,cooking oil,Lt,146
20-02-2015,5148,cooking oil,Lt,248
20-02-2015,5231,cooking oil,Lt,129
20-02-2015,5235,cooking oil,Lt,236
20-02-2015,5238,cooking oil,Lt,189
20-02-2015,5247,cooking oil,Lt,239
20-02-2015,5256,cooking oil,Lt,199
20-02-2015,5256,cooking oil,Lt,145
20-02-2015,5256,cooking oil,Lt,213
20-02-2015,5273,cooking oil,Lt,163
20-02-2015,5274,cooking oil,Lt,220
20-02-2015,5282,cooking oil,Lt,196
20-02-2015,5282,cooking oil,Lt,223
20-02-2015,5288,cooking oil,Lt,160
20-02-2015,5292,cooking oil,Lt,136
20-02-2015,5296,cooking oil,Lt,234
20-02-2015,5346,cooking oil,Lt,156
20-02-2015,5350,cooking oil,Lt,126
20-02-2015,5364,cooking oil,Lt,126
20-02-2015,5373,cooking oil,Lt,197
20-02-2015,5377,cooking oil,Lt,195
20-02-2015,5378,cooking oil,Lt,188
20-02-2015,5388,cooking oil,Lt,218
20-02-2015,5390,cooking oil,Lt,121
20-02-2015,5390,cooking oil,Lt,181
20-02-2015,5400,cooking oil,Lt,181
20-02-2015,5408,cooking oil,Lt,180
20-02-2015,5414,cooking oil,Lt,200
20-02-2015,5415,cooking oil,Lt,158
20-02-2015,5419,cooking oil,Lt,170
20-02-2015,5422,cooking oil,Lt,122
20-02-2015,5422,cooking oil,Lt,189
20-02-2015,5512,cooking oil,Lt,183
20-02-2015,5584,cooking oil,Lt,134
20-02-2015,5588,cooking oil,Lt,220
20-02-2015,5600,cooking oil,Lt,172
20-02-2015,5602,cooking oil,Lt,207
20-02-2015,5616,cooking oil,Lt,211
20-02-2015,5620,cooking oil,Lt,172
20-02-2015,5620,cooking oil,Lt,139
20-02-2015,5620,cooking oil,Lt,147
20-02-2015,5620,cooking oil,Lt,148
20-02-2015,5620,cooking oil,Lt,184
20-02-2015,5620,cooking oil,Lt,218
20-02-2015,5620,cooking oil,Lt,211
20-02-2015,5624,cooking oil,Lt,242
20-02-2015,5625,cooking oil,Lt,123
20-02-2015,5629,cooking oil,Lt,147
20-02-2015,5695,cooking oil,Lt,180
20-02-2015,5697,cooking oil,Lt,177
20-02-2015,5705,cooking oil,Lt,249
20-02-2015,5708,cooking oil,Lt,209
20-02-2015,5710,cooking oil,Lt,127
20-02-2015,5723,cooking oil,Lt,161
20-02-2015,5732,cooking oil,Lt,220
20-02-2015,5732,cooking oil,Lt,144
20-02-2015,5732,cooking oil,Lt,220
20-02-2015,5742,cooking oil,Lt,185
20-02-2015,5743,cooking oil,Lt,145
20-02-2015,5750,cooking oil,Lt,214
20-02-2015,5750,cooking oil,Lt,247
20-02-2015,5760,cooking oil,Lt,189
20-02-2015,5761,cooking oil,Lt,170
20-02-2015,5765,cooking oil,Lt,233
20-02-2015,5829,cooking oil,Lt,198
20-02-2015,5884,cooking oil,Lt,200
20-02-2015,5907,cooking oil,Lt,173
20-02-2015,5915,cooking oil,Lt,124
20-02-2015,5915,cooking oil,Lt,131
20-02-2015,5915,cooking oil,Lt,212
20-02-2015,5922,cooking oil,Lt,159
20-02-2015,5923,cooking oil,Lt,240
20-02-2015,5923,cooking oil,Lt,159
20-02-2015,5936,cooking oil,Lt,198
20-02-2015,5936,cooking oil,Lt,131
20-02-2015,5949,cooking oil,Lt,152
20-02-2015,5949,cooking oil,Lt,169
20-02-2015,5953,cooking oil,Lt,204
20-02-2015,5953,cooking oil,Lt,208
20-02-2015,5953,cooking oil,Lt,196
20-02-2015,6029,cooking oil,Lt,152
20-02-2015,6039,cooking oil,Lt,220
20-02-2015,6042,cooking oil,Lt,144
20-02-2015,6049,cooking oil,Lt,221
20-02-2015,6049,cooking oil,Lt,240
20-02-2015,6064,cooking oil,Lt,237
20-02-2015,6074,cooking oil,Lt,164
20-02-2015,6074,cooking oil,Lt,197
20-02-2015,6074,cooking oil,Lt,214
20-02-2015,6086,cooking oil,Lt,132
20-02-2015,6088,cooking oil,Lt,180
20-02-2015,6098,cooking oil,Lt,120
20-02-2015,6099,cooking oil,Lt,136
20-02-2015,6109,cooking oil,Lt,239
20-02-2015,6109,cooking oil,Lt,184
20-02-2015,6109,cooking oil,Lt,190
20-02-2015,6188,cooking oil,Lt,249
20-02-2015,6281,cooking oil,Lt,220
20-02-2015,6286,cooking oil,Lt,203
20-02-2015,6293,cooking oil,Lt,184
20-02-2015,6294,cooking oil,Lt,196
20-02-2015,6295,cooking oil,Lt,240
20-02-2015,6309,cooking oil,Lt,195
20-02-2015,6314,cooking oil,Lt,205
20-02-2015,6314,cooking oil,Lt,159
20-02-2015,6335,cooking oil,Lt,172
20-02-2015,6340,cooking oil,Lt,225
20-02-2015,6352,cooking oil,Lt,141
20-02-2015,6352,cooking oil,Lt,202
20-02-2015,6357,cooking oil,Lt,144
20-02-2015,6358,cooking oil,Lt,175
20-02-2015,6359,cooking oil,Lt,129
20-02-2015,6451,cooking oil,Lt,179
20-02-2015,6466,cooking oil,Lt,149
20-02-2015,6477,cooking oil,Lt,135
20-02-2015,6486,cooking oil,Lt,249
20-02-2015,6496,cooking oil,Lt,199
20-02-2015,6507,cooking oil,Lt,229
20-02-2015,6513,cooking oil,Lt,172
20-02-2015,6513,cooking oil,Lt,145
20-02-2015,6513,cooking oil,Lt,185
20-02-2015,6513,cooking oil,Lt,184
20-02-2015,6513,cooking oil,Lt,120
20-02-2015,6513,cooking oil,Lt,197
20-02-2015,6513,cooking oil,Lt,145
20-02-2015,6530,cooking oil,Lt,163
20-02-2015,6544,cooking oil,Lt,163
20-02-2015,6544,cooking oil,Lt,231
20-02-2015,6650,cooking oil,Lt,237
20-02-2015,6714,cooking oil,Lt,239
20-02-2015,6720,cooking oil,Lt,134
20-02-2015,6730,cooking oil,Lt,194
20-02-2015,6745,cooking oil,Lt,246
20-02-2015,6766,cooking oil,Lt,190
20-02-2015,6779,cooking oil,Lt,194
20-02-2015,6785,cooking oil,Lt,173
20-02-2015,6785,cooking oil,Lt,217
20-02-2015,6795,cooking oil,Lt,228
20-02-2015,6797,cooking oil,Lt,135
20-02-2015,6810,cooking oil,Lt,231
20-02-2015,6810,cooking oil,Lt,225
20-02-2015,6812,cooking oil,Lt,204
20-02-2015,6812,cooking oil,Lt,120
20-02-2015,6812,cooking oil,Lt,164
20-02-2015,6881,cooking oil,Lt,212
20-02-2015,6888,cooking oil,Lt,213
20-02-2015,6893,cooking oil,Lt,165
20-02-2015,6894,cooking oil,Lt,143
20-02-2015,6898,cooking oil,Lt,243
20-02-2015,6904,cooking oil,Lt,160
20-02-2015,6914,cooking oil,Lt,163
20-02-2015,6914,cooking oil,Lt,165
20-02-2015,6914,cooking oil,Lt,136
20-02-2015,6919,cooking oil,Lt,233
20-02-2015,6920,cooking oil,Lt,207
20-02-2015,6926,cooking oil,Lt,154
20-02-2015,6926,cooking oil,Lt,152
20-02-2015,6948,cooking oil,Lt,233
20-02-2015,6950,cooking oil,Lt,220
20-02-2015,6955,cooking oil,Lt,179
20-02-2015,7040,cooking oil,Lt,167
20-02-2015,7111,cooking oil,Lt,146
20-02-2015,7123,cooking oil,Lt,196
20-02-2015,7127,cooking oil,Lt,197
20-02-2015,7144,cooking oil,Lt,181
20-02-2015,7155,cooking oil,Lt,127
20-02-2015,7158,cooking oil,Lt,152
20-02-2015,7158,cooking oil,Lt,205
20-02-2015,7175,cooking oil,Lt,179
20-02-2015,7178,cooking oil,Lt,120
20-02-2015,7180,cooking oil,Lt,133
20-02-2015,7182,cooking oil,Lt,153
20-02-2015,7182,cooking oil,Lt,244
20-02-2015,7252,cooking oil,Lt,123
20-02-2015,7266,cooking oil,Lt,164
20-02-2015,7297,cooking oil,Lt,138
20-02-2015,7297,cooking oil,Lt,200
20-02-2015,7297,cooking oil,Lt,130
20-02-2015,7336,cooking oil,Lt,186
20-02-2015,7348,cooking oil,Lt,152
20-02-2015,7358,cooking oil,Lt,135
20-02-2015,7489,cooking oil,Lt,131
20-02-2015,7496,cooking oil,Lt,142
20-02-2015,7535,cooking oil,Lt,250
20-02-2015,7544,cooking oil,Lt,184
20-02-2015,7545,cooking oil,Lt,206
20-02-2015,7545,cooking oil,Lt,199
20-02-2015,7552,cooking oil,Lt,158
20-02-2015,7567,cooking oil,Lt,194
20-02-2015,7570,cooking oil,Lt,168
20-02-2015,7570,cooking oil,Lt,152
20-02-2015,7570,cooking oil,Lt,239
20-02-2015,7643,cooking oil,Lt,195
20-02-2015,7649,cooking oil,Lt,190
20-02-2015,7657,cooking oil,Lt,174
20-02-2015,7662,cooking oil,Lt,220
20-02-2015,7664,cooking oil,Lt,225
20-02-2015,7665,cooking oil,Lt,190
20-02-2015,7667,cooking oil,Lt,149
20-02-2015,7668,cooking oil,Lt,140
20-02-2015,7669,cooking oil,Lt,244
20-02-2015,7698,cooking oil,Lt,216
20-02-2015,7706,cooking oil,Lt,177
20-02-2015,7721,cooking oil,Lt,248
20-02-2015,7721,cooking oil,Lt,219
20-02-2015,7735,cooking oil,Lt,167
20-02-2015,7743,cooking oil,Lt,222
20-02-2015,7745,cooking oil,Lt,162
20-02-2015,7746,cooking oil,Lt,192
20-02-2015,7748,cooking oil,Lt,230
20-02-2015,7841,cooking oil,Lt,195
20-02-2015,7872,cooking oil,Lt,227
20-02-2015,7948,cooking oil,Lt,171
20-02-2015,7948,cooking oil,Lt,169
20-02-2015,7951,cooking oil,Lt,124
20-02-2015,7956,cooking oil,Lt,157
20-02-2015,7965,cooking oil,Lt,172
20-02-2015,7970,cooking oil,Lt,157
20-02-2015,7974,cooking oil,Lt,180
20-02-2015,7977,cooking oil,Lt,128
20-02-2015,7983,cooking oil,Lt,122
20-02-2015,7983,cooking oil,Lt,204
20-02-2015,7999,cooking oil,Lt,202
20-02-2015,8013,cooking oil,Lt,183
20-02-2015,8023,cooking oil,Lt,231
20-02-2015,8025,cooking oil,Lt,208
20-02-2015,8033,cooking oil,Lt,202
20-02-2015,8144,cooking oil,Lt,216
20-02-2015,8145,cooking oil,Lt,173
20-02-2015,8153,cooking oil,Lt,177
20-02-2015,8159,cooking oil,Lt,185
20-02-2015,8160,cooking oil,Lt,196
20-02-2015,8160,cooking oil,Lt,204
20-02-2015,8163,cooking oil,Lt,219
20-02-2015,8163,cooking oil,Lt,196
20-02-2015,8163,cooking oil,Lt,172
20-02-2015,8196,cooking oil,Lt,233
20-02-2015,8213,cooking oil,Lt,206
20-02-2015,8219,cooking oil,Lt,218
20-02-2015,8221,cooking oil,Lt,183
20-02-2015,8226,cooking oil,Lt,151
20-02-2015,8233,cooking oil,Lt,162
20-02-2015,8233,cooking oil,Lt,216
20-02-2015,8233,cooking oil,Lt,163
20-02-2015,8233,cooking oil,Lt,212
20-02-2015,8279,cooking oil,Lt,173
20-02-2015,8296,cooking oil,Lt,234
20-02-2015,8330,cooking oil,Lt,189
20-02-2015,8330,cooking oil,Lt,188
20-02-2015,8330,cooking oil,Lt,224
20-02-2015,8332,cooking oil,Lt,230
20-02-2015,8341,cooking oil,Lt,148
20-02-2015,8360,cooking oil,Lt,230
20-02-2015,8363,cooking oil,Lt,235
20-02-2015,8368,cooking oil,Lt,208
20-02-2015,8396,cooking oil,Lt,181
20-02-2015,8398,cooking oil,Lt,210
20-02-2015,8409,cooking oil,Lt,200
20-02-2015,8420,cooking oil,Lt,188
20-02-2015,8424,cooking oil,Lt,204
20-02-2015,8424,cooking oil,Lt,200
20-02-2015,8424,cooking oil,Lt,138
20-02-2015,8533,cooking oil,Lt,158
20-02-2015,8534,cooking oil,Lt,175
20-02-2015,8555,cooking oil,Lt,177
20-02-2015,8563,cooking oil,Lt,192
20-02-2015,8563,cooking oil,Lt,188
20-02-2015,8563,cooking oil,Lt,238
20-02-2015,8563,cooking oil,Lt,169
20-02-2015,8563,cooking oil,Lt,247
20-02-2015,8563,cooking oil,Lt,184
20-02-2015,8583,cooking oil,Lt,198
20-02-2015,8598,cooking oil,Lt,151
20-02-2015,8614,cooking oil,Lt,181
20-02-2015,8617,cooking oil,Lt,226
20-02-2015,8622,cooking oil,Lt,248
20-02-2015,8622,cooking oil,Lt,215
20-02-2015,8622,cooking oil,Lt,190
20-02-2015,8622,cooking oil,Lt,125
20-02-2015,8624,cooking oil,Lt,228
20-02-2015,8659,cooking oil,Lt,227
20-02-2015,8659,cooking oil,Lt,242
20-02-2015,8678,cooking oil,Lt,245
20-02-2015,8678,cooking oil,Lt,181
20-02-2015,8678,cooking oil,Lt,154
20-02-2015,8679,cooking oil,Lt,125
20-02-2015,8695,cooking oil,Lt,205
20-02-2015,8704,cooking oil,Lt,205
20-02-2015,8718,cooking oil,Lt,237
20-02-2015,8720,cooking oil,Lt,198
20-02-2015,8742,cooking oil,Lt,164
20-02-2015,8742,cooking oil,Lt,134
20-02-2015,8761,cooking oil,Lt,177
20-02-2015,8770,cooking oil,Lt,213
20-02-2015,8776,cooking oil,Lt,201
20-02-2015,8776,cooking oil,Lt,124
20-02-2015,8776,cooking oil,Lt,194
20-02-2015,8874,cooking oil,Lt,140
20-02-2015,8882,cooking oil,Lt,209
20-02-2015,8899,cooking oil,Lt,208
20-02-2015,8905,cooking oil,Lt,204
20-02-2015,8907,cooking oil,Lt,224
20-02-2015,8907,cooking oil,Lt,126
20-02-2015,8907,cooking oil,Lt,186
20-02-2015,8908,cooking oil,Lt,232
20-02-2015,8908,cooking oil,Lt,163
20-02-2015,8934,cooking oil,Lt,205
20-02-2015,8949,cooking oil,Lt,220
20-02-2015,8966,cooking oil,Lt,235
20-02-2015,8966,cooking oil,Lt,164
20-02-2015,8974,cooking oil,Lt,197
20-02-2015,8981,cooking oil,Lt,147
20-02-2015,8985,cooking oil,Lt,169
20-02-2015,8985,cooking oil,Lt,192
20-02-2015,8988,cooking oil,Lt,225
20-02-2015,9038,cooking oil,Lt,173
20-02-2015,9054,cooking oil,Lt,142
20-02-2015,9108,cooking oil,Lt,156
20-02-2015,9108,cooking oil,Lt,185
20-02-2015,9113,cooking oil,Lt,171
20-02-2015,9114,cooking oil,Lt,133
20-02-2015,9123,cooking oil,Lt,136
20-02-2015,9139,cooking oil,Lt,202
20-02-2015,9144,cooking oil,Lt,143
20-02-2015,9144,cooking oil,Lt,142
20-02-2015,9164,cooking oil,Lt,175
20-02-2015,9164,cooking oil,Lt,211
20-02-2015,9164,cooking oil,Lt,141
20-02-2015,9179,cooking oil,Lt,177
20-02-2015,9180,cooking oil,Lt,130
20-02-2015,9180,cooking oil,Lt,181
20-02-2015,9184,cooking oil,Lt,144
20-02-2015,9263,cooking oil,Lt,250
20-02-2015,9273,cooking oil,Lt,153
20-02-2015,9279,cooking oil,Lt,248
20-02-2015,9279,cooking oil,Lt,193
20-02-2015,9279,cooking oil,Lt,180
20-02-2015,9279,cooking oil,Lt,249
20-02-2015,9281,cooking oil,Lt,221
20-02-2015,9281,cooking oil,Lt,242
20-02-2015,9281,cooking oil,Lt,151
20-02-2015,9299,cooking oil,Lt,139
20-02-2015,9309,cooking oil,Lt,122
20-02-2015,9321,cooking oil,Lt,242
20-02-2015,9328,cooking oil,Lt,234
20-02-2015,9328,cooking oil,Lt,169
20-02-2015,9335,cooking oil,Lt,171
20-02-2015,9341,cooking oil,Lt,145
20-02-2015,9341,cooking oil,Lt,213
20-02-2015,9341,cooking oil,Lt,189
20-02-2015,9429,cooking oil,Lt,238
20-02-2015,9454,cooking oil,Lt,207
20-02-2015,9488,cooking oil,Lt,121
20-02-2015,9488,cooking oil,Lt,236
20-02-2015,9488,cooking oil,Lt,138
20-02-2015,9488,cooking oil,Lt,180
20-02-2015,9489,cooking oil,Lt,218
20-02-2015,9490,cooking oil,Lt,218
20-02-2015,9497,cooking oil,Lt,245
20-02-2015,9500,cooking oil,Lt,163
20-02-2015,9514,cooking oil,Lt,178
20-02-2015,9519,cooking oil,Lt,133
20-02-2015,9544,cooking oil,Lt,152
20-02-2015,9651,cooking oil,Lt,193
20-02-2015,9667,cooking oil,Lt,200
20-02-2015,9674,cooking oil,Lt,198
20-02-2015,9674,cooking oil,Lt,154
20-02-2015,9678,cooking oil,Lt,120
20-02-2015,9678,cooking oil,Lt,124
20-02-2015,9704,cooking oil,Lt,241
20-02-2015,9717,cooking oil,Lt,235
20-02-2015,9721,cooking oil,Lt,196
20-02-2015,9789,cooking oil,Lt,164
20-02-2015,9860,cooking oil,Lt,226
20-02-2015,9873,cooking oil,Lt,206
20-02-2015,9875,cooking oil,Lt,151
20-02-2015,9982,cooking oil,Lt,137
20-02-2015,9984,cooking oil,Lt,226
20-02-2015,10070,cooking oil,Lt,198
20-02-2015,10082,cooking oil,Lt,172
20-02-2015,10082,cooking oil,Lt,182
20-02-2015,10086,cooking oil,Lt,213
20-02-2015,10086,cooking oil,Lt,228
20-02-2015,10099,cooking oil,Lt,150
20-02-2015,10105,cooking oil,Lt,225
20-02-2015,10107,cooking oil,Lt,171
20-02-2015,10128,cooking oil,Lt,148
20-02-2015,10129,cooking oil,Lt,237
20-02-2015,10132,cooking oil,Lt,187
20-02-2015,10132,cooking oil,Lt,198
20-02-2015,10132,cooking oil,Lt,219
20-02-2015,10279,cooking oil,Lt,182
20-02-2015,10286,cooking oil,Lt,147
20-02-2015,10318,cooking oil,Lt,130
20-02-2015,10322,cooking oil,Lt,208
20-02-2015,10329,cooking oil,Lt,124
20-02-2015,10332,cooking oil,Lt,157
20-02-2015,10335,cooking oil,Lt,163
20-02-2015,10418,cooking oil,Lt,205
20-02-2015,10425,cooking oil,Lt,178
20-02-2015,10449,cooking oil,Lt,197
20-02-2015,10453,cooking oil,Lt,237
20-02-2015,10455,cooking oil,Lt,155
20-02-2015,10457,cooking oil,Lt,237
20-02-2015,10485,cooking oil,Lt,139
20-02-2015,10498,cooking oil,Lt,247
20-02-2015,10498,cooking oil,Lt,219
20-02-2015,10516,cooking oil,Lt,130
20-02-2015,10583,cooking oil,Lt,240
21-02-2015,2,cooking oil,Lt,139
21-02-2015,46,cooking oil,Lt,142
21-02-2015,46,cooking oil,Lt,135
21-02-2015,46,cooking oil,Lt,186
21-02-2015,47,cooking oil,Lt,213
21-02-2015,49,cooking oil,Lt,139
21-02-2015,53,cooking oil,Lt,123
21-02-2015,55,cooking oil,Lt,198
21-02-2015,56,cooking oil,Lt,212
21-02-2015,65,cooking oil,Lt,193
21-02-2015,66,cooking oil,Lt,175
21-02-2015,68,cooking oil,Lt,227
21-02-2015,77,cooking oil,Lt,229
21-02-2015,82,cooking oil,Lt,167
21-02-2015,201,cooking oil,Lt,167
21-02-2015,201,cooking oil,Lt,244
21-02-2015,201,cooking oil,Lt,248
21-02-2015,231,cooking oil,Lt,156
21-02-2015,234,cooking oil,Lt,182
21-02-2015,235,cooking oil,Lt,128
21-02-2015,235,cooking oil,Lt,244
21-02-2015,245,cooking oil,Lt,154
21-02-2015,250,cooking oil,Lt,170
21-02-2015,251,cooking oil,Lt,162
21-02-2015,251,cooking oil,Lt,166
21-02-2015,269,cooking oil,Lt,170
21-02-2015,271,cooking oil,Lt,241
21-02-2015,271,cooking oil,Lt,120
21-02-2015,280,cooking oil,Lt,241
21-02-2015,294,cooking oil,Lt,138
21-02-2015,362,cooking oil,Lt,202
21-02-2015,362,cooking oil,Lt,181
21-02-2015,392,cooking oil,Lt,230
21-02-2015,392,cooking oil,Lt,215
21-02-2015,392,cooking oil,Lt,137
21-02-2015,395,cooking oil,Lt,140
21-02-2015,457,cooking oil,Lt,240
21-02-2015,460,cooking oil,Lt,213
21-02-2015,461,cooking oil,Lt,204
21-02-2015,461,cooking oil,Lt,211
21-02-2015,468,cooking oil,Lt,170
21-02-2015,469,cooking oil,Lt,186
21-02-2015,474,cooking oil,Lt,170
21-02-2015,479,cooking oil,Lt,240
21-02-2015,482,cooking oil,Lt,243
21-02-2015,483,cooking oil,Lt,210
21-02-2015,483,cooking oil,Lt,141
21-02-2015,483,cooking oil,Lt,141
21-02-2015,567,cooking oil,Lt,242
21-02-2015,568,cooking oil,Lt,180
21-02-2015,568,cooking oil,Lt,226
21-02-2015,616,cooking oil,Lt,241
21-02-2015,619,cooking oil,Lt,193
21-02-2015,622,cooking oil,Lt,209
21-02-2015,622,cooking oil,Lt,214
21-02-2015,627,cooking oil,Lt,212
21-02-2015,638,cooking oil,Lt,157
21-02-2015,654,cooking oil,Lt,168
21-02-2015,661,cooking oil,Lt,121
21-02-2015,664,cooking oil,Lt,210
21-02-2015,672,cooking oil,Lt,185
21-02-2015,672,cooking oil,Lt,210
21-02-2015,674,cooking oil,Lt,206
21-02-2015,741,cooking oil,Lt,185
21-02-2015,741,cooking oil,Lt,222
21-02-2015,741,cooking oil,Lt,219
21-02-2015,768,cooking oil,Lt,221
21-02-2015,775,cooking oil,Lt,175
21-02-2015,775,cooking oil,Lt,183
21-02-2015,776,cooking oil,Lt,210
21-02-2015,800,cooking oil,Lt,211
21-02-2015,834,cooking oil,Lt,208
21-02-2015,834,cooking oil,Lt,219
21-02-2015,835,cooking oil,Lt,232
21-02-2015,836,cooking oil,Lt,197
21-02-2015,836,cooking oil,Lt,157
